Date,Open,High,Low,Close,Volume,Ticker
2013-12-01,24.736815450412653,26.096817500850456,23.738211670965914,26.01122283935547,2029800.0,VWAGY
2014-01-01,25.245627098748056,25.645068246877187,22.83946949049589,23.029680252075195,2723600.0,VWAGY
2014-02-01,23.137624458860255,25.63555691292547,22.51611174449919,24.232757568359375,2225200.0,VWAGY
2014-03-01,23.58128918935852,24.2232473326432,22.516112193955397,24.14716339111328,2870800.0,VWAGY
2014-04-01,24.371136946549118,25.607026232671085,24.066325905052388,25.421571731567383,2671000.0,VWAGY
2014-05-01,25.37734868142259,25.37734868142259,23.785766088964916,24.974578857421875,1632200.0,VWAGY
2014-06-01,25.16954331285227,25.33597636977711,24.33261813349924,24.655975341796875,2644000.0,VWAGY
2014-07-01,24.722549664844347,25.114856403982426,21.974013473660996,22.012056350708008,3613400.0,VWAGY
2014-08-01,21.855133931561802,22.149960810030223,20.823245298875424,21.38436508178711,3405600.0,VWAGY
2014-09-01,21.517509447802215,22.12618095778444,19.444219849445016,19.630626678466797,4021400.0,VWAGY
2014-10-01,19.344360244657345,20.409535399498914,17.99862340831822,20.252613067626953,3883400.0,VWAGY
2014-11-01,20.269256250672143,21.579328335610633,19.76282270061048,21.5060977935791,3157400.0,VWAGY
2014-12-01,21.50324455161897,21.745761542614158,20.14799699445886,20.476110458374023,4029200.0,VWAGY
2015-01-01,20.44757806551582,21.988280094651916,19.496527922933687,21.17513084411621,5540000.0,VWAGY
2015-02-01,21.631636227616898,23.975973153327327,21.565061194085064,23.87135887145996,2838200.0,VWAGY
2015-03-01,23.838073190738214,25.14101091719576,22.991637299829673,24.37066078186035,5490000.0,VWAGY
2015-04-01,24.41108051470456,25.11723557675154,22.86324762397871,24.16618537902832,3294200.0,VWAGY
2015-05-01,23.74296788702119,24.632199297338275,22.910798979584193,23.029680252075195,1731000.0,VWAGY
2015-06-01,23.005905122035227,23.372059671107973,21.878909315440193,22.021568298339844,2380800.0,VWAGY
2015-07-01,22.487582412116357,22.74436640144701,19.125620100569968,19.187437057495117,5002000.0,VWAGY
2015-08-01,19.273031395373206,20.366740557995378,17.014287208714464,17.708555221557617,4888000.0,VWAGY
2015-09-01,17.38519746252288,18.243995635211704,11.032182145623281,11.46015453338623,71651600.0,VWAGY
2015-10-01,11.334139847806851,14.503514941744218,10.799174132742515,13.219596862792969,47884800.0,VWAGY
2015-11-01,13.279038163562669,14.189669172884114,11.826309733026829,14.15638256072998,27682000.0,VWAGY
2015-12-01,14.600998149753275,15.07414602302304,13.571486780556711,14.729390144348145,16117200.0,VWAGY
2016-01-01,14.276690858553671,14.332326665702677,11.921414479480461,12.563373565673828,17866000.0,VWAGY
2016-02-01,12.301834915088923,13.362255685841712,11.650365119532397,13.038898468017578,10225800.0,VWAGY
2016-03-01,13.481136488313336,14.54155722176116,11.91190314648775,13.780716896057129,9594600.0,VWAGY
2016-04-01,13.457359346841598,15.302397157704073,12.820155669656238,15.178760528564453,9097000.0,VWAGY
2016-05-01,15.059880250216603,15.169250807694954,14.004214833919132,14.679460525512695,6291000.0,VWAGY
2016-06-01,14.565332954000151,15.093166088570477,12.515820091674545,12.862953186035156,13573200.0,VWAGY
2016-07-01,13.328967964394828,14.320437294467627,12.316099063019413,14.066031455993652,9046200.0,VWAGY
2016-08-01,14.025612868047604,14.280018717539413,13.371765872121676,13.79498291015625,6108400.0,VWAGY
2016-09-01,13.892465140732401,14.289528143059728,13.124492253333239,13.747429847717285,4786800.0,VWAGY
2016-10-01,13.645192173104594,14.184913253582732,13.471625625865881,14.14449405670166,6039000.0,VWAGY
2016-11-01,14.170648088981093,14.189669528970597,12.86770938044191,12.996101379394531,5323800.0,VWAGY
