Date,Open,High,Low,Close,Volume,Ticker
2013-12-01,14.175000190734863,14.380000114440918,13.335000038146973,14.380000114440918,803600.0,FUJHY
2014-01-01,14.380000114440918,14.704999923706055,13.607500076293945,13.707500457763672,568400.0,FUJHY
2014-02-01,13.494999885559082,13.864999771118164,12.287500381469727,13.427499771118164,833600.0,FUJHY
2014-03-01,13.417499542236328,13.737500190734863,12.524999618530273,13.600000381469727,1270800.0,FUJHY
2014-04-01,13.625,14.175000190734863,12.944999694824219,13.100000381469727,638800.0,FUJHY
2014-05-01,13.407500267028809,13.407500267028809,11.8100004196167,13.324999809265137,1626800.0,FUJHY
2014-06-01,13.420000076293945,14.047499656677246,13.319999694824219,13.920000076293945,1287600.0,FUJHY
2014-07-01,14.079999923706055,14.962499618530273,13.914999961853027,14.305000305175781,473600.0,FUJHY
2014-08-01,14.28499984741211,14.5600004196167,13.957500457763672,14.2524995803833,804400.0,FUJHY
2014-09-01,14.447500228881836,16.5674991607666,14.375,16.510000228881836,1564400.0,FUJHY
2014-10-01,16.162500381469727,16.772499084472656,14.335000038146973,16.772499084472656,1159200.0,FUJHY
2014-11-01,16.59749984741211,18.297500610351562,16.59749984741211,18.174999237060547,809200.0,FUJHY
2014-12-01,18.4375,19.022499084472656,17.18000030517578,17.732500076293945,912000.0,FUJHY
2015-01-01,17.899999618530273,18.735000610351562,17.177499771118164,18.09000015258789,608000.0,FUJHY
2015-02-01,18.225000381469727,18.280000686645508,16.610000610351562,16.905000686645508,1379200.0,FUJHY
2015-03-01,17.125,17.44499969482422,16.354999542236328,16.670000076293945,1184000.0,FUJHY
2015-04-01,16.639999389648438,17.522499084472656,16.424999237060547,16.6825008392334,1111200.0,FUJHY
2015-05-01,16.975000381469727,19.397499084472656,16.637500762939453,18.752500534057617,824800.0,FUJHY
2015-06-01,18.975000381469727,19.3125,17.917499542236328,18.487499237060547,1625600.0,FUJHY
2015-07-01,18.829999923706055,18.832500457763672,17.459999084472656,18.362499237060547,642400.0,FUJHY
2015-08-01,17.950000762939453,18.952499389648438,15.762499809265137,17.5575008392334,704800.0,FUJHY
2015-09-01,16.667499542236328,18.540000915527344,16.40999984741211,18.02750015258789,1562800.0,FUJHY
2015-10-01,18.235000610351562,19.787500381469727,17.94499969482422,19.565000534057617,664400.0,FUJHY
2015-11-01,19.719999313354492,21.087499618530273,19.662500381469727,20.727500915527344,415200.0,FUJHY
2015-12-01,21.02750015258789,21.212499618530273,19.987499237060547,20.622499465942383,647200.0,FUJHY
2016-01-01,20.037500381469727,20.489999771118164,18.1299991607666,20.489999771118164,1373600.0,FUJHY
2016-02-01,20.049999237060547,20.247499465942383,15.574999809265137,16.424999237060547,1712400.0,FUJHY
2016-03-01,16.489999771118164,18.3174991607666,16.232500076293945,17.649999618530273,922400.0,FUJHY
2016-04-01,17.032499313354492,17.985000610351562,15.272500038146973,16.40999984741211,1228800.0,FUJHY
2016-05-01,16.47249984741211,18.612499237060547,16.102500915527344,18.412500381469727,811600.0,FUJHY
2016-06-01,18.407499313354492,18.864999771118164,16.737499237060547,17.107500076293945,1238400.0,FUJHY
2016-07-01,16.985000610351562,19.387500762939453,16.125,19.157499313354492,833600.0,FUJHY
2016-08-01,19.092500686645508,19.864999771118164,17.892499923706055,19.662500381469727,529200.0,FUJHY
2016-09-01,19.950000762939453,20.375,18.475000381469727,18.739999771118164,854800.0,FUJHY
2016-10-01,18.375,19.950000762939453,18.375,19.440000534057617,952200.0,FUJHY
2016-11-01,19.510000228881836,20.850000381469727,17.790000915527344,20.799999237060547,1002200.0,FUJHY
2016-12-01,20.829999923706055,21.399999618530273,20.1200008392334,20.299999237060547,787900.0,FUJHY
2017-01-01,20.440000534057617,21.559999465942383,19.799999237060547,19.959999084472656,517900.0,FUJHY
2017-02-01,19.81999969482422,19.860000610351562,18.639999389648438,18.649999618530273,692500.0,FUJHY
2017-03-01,19.020000457763672,19.530000686645508,18.270000457763672,18.3700008392334,1026900.0,FUJHY
