Date,Open,High,Low,Close,Volume,Ticker
2013-12-01,145.13635452938885,148.79295349121094,142.20225834948474,148.79295349121094,0.0,DODGX
2014-01-01,147.76472042838967,149.26666107882986,143.74481053965235,144.29258728027344,0.0,DODGX
2014-02-01,141.10310823994485,150.7950439453125,141.10310823994485,150.7950439453125,0.0,DODGX
2014-03-01,149.16941265513992,152.57087653595406,148.45378328598426,151.79339599609375,0.0,DODGX
2014-04-01,153.76818452898374,154.42634464019332,147.6491153860871,152.0160675048828,0.0,DODGX
2014-05-01,152.12281770162582,155.12010192871094,150.5752719367962,155.12010192871094,0.0,DODGX
2014-06-01,155.2801391269886,159.18459946429638,155.10226207446883,158.96224975585938,0.0,DODGX
2014-07-01,160.66361587634577,162.262652762555,158.1980438232422,158.1980438232422,0.0,DODGX
2014-08-01,157.5727536323484,163.0577392578125,155.6253220885544,163.0577392578125,0.0,DODGX
2014-09-01,163.28999448331254,165.56796373517503,160.36884722353264,160.69937133789062,0.0,DODGX
2014-10-01,158.5778764823559,160.91583251953125,148.97523827872186,160.91583251953125,0.0,DODGX
2014-11-01,160.73668909699498,165.54696118716396,159.73343283031997,164.9288787841797,0.0,DODGX
2014-12-01,163.99731224451136,166.07548822962062,157.69109382634142,162.0803680419922,0.0,DODGX
2015-01-01,162.2050408765051,162.2050408765051,153.5517120361328,153.5517120361328,0.0,DODGX
2015-02-01,155.7419352605411,164.7633008205129,155.7419352605411,163.21934509277344,0.0,DODGX
2015-03-01,164.36832006907898,164.36832006907898,157.68084544278537,158.47975158691406,0.0,DODGX
2015-04-01,159.0028369951913,165.00975467063176,159.0028369951913,163.5215606689453,0.0,DODGX
2015-05-01,164.8744601303314,166.78656650117355,162.81804020933203,165.7132568359375,0.0,DODGX
2015-06-01,165.70426680465025,168.20264218002643,162.33100932602858,162.77296447753906,0.0,DODGX
2015-07-01,164.16183631248606,167.43764819652415,160.3611682257664,165.15724182128906,0.0,DODGX
2015-08-01,164.46955500172336,165.63689817490342,145.0770853506866,153.67384338378906,0.0,DODGX
2015-09-01,149.24870653316339,154.79588012456855,143.5477117412478,146.7782745361328,0.0,DODGX
2015-10-01,147.47446730212286,160.33740491924223,147.47446730212286,158.89405822753906,0.0,DODGX
2015-11-01,160.9909639717481,161.79886842476594,155.18130167754953,158.1133575439453,0.0,DODGX
2015-12-01,160.12858214736374,160.12858214736374,145.54091132200818,147.75584411621094,0.0,DODGX
2016-01-01,146.16257613740694,146.16257613740694,131.76846832296627,138.02322387695312,0.0,DODGX
2016-02-01,137.7136625768982,138.442020069502,127.5986359284347,137.07635498046875,0.0,DODGX
2016-03-01,140.56336437228066,147.54646400061367,140.56336437228066,143.08529663085938,0.0,DODGX
2016-04-01,144.90572333934784,150.5136156035014,142.20732476311497,147.30123901367188,0.0,DODGX
2016-05-01,148.2098622203232,150.6696319580078,143.1343087224086,150.6696319580078,0.0,DODGX
2016-06-01,150.9633787375443,152.2116173839259,138.30661783458845,146.11727905273438,0.0,DODGX
2016-07-01,147.14270211877928,154.53208923339844,144.61815875892142,154.53208923339844,0.0,DODGX
2016-08-01,153.89632388659012,158.24518841341225,152.57877244316185,157.7015838623047,0.0,DODGX
2016-09-01,157.91351447270347,159.97738716727952,155.54560222190574,159.11129760742188,0.0,DODGX
2016-10-01,159.23675429675285,160.90007951578468,156.48299816245364,159.16282653808594,0.0,DODGX
2016-11-01,158.51599553890668,174.47479248046878,157.21305905646307,174.47479248046875,0.0,DODGX
2016-12-01,174.92760075304102,180.00076929173497,170.30722045898438,170.30722045898438,0.0,DODGX
2017-01-01,172.54197555423073,176.074211884684,172.4029167012104,174.7577362060547,0.0,DODGX
2017-02-01,174.75771356764568,181.14540873909098,173.8120710504865,179.9958038330078,0.0,DODGX
2017-03-01,183.27775122903756,183.27775122903756,175.11003146105915,176.11129760742188,0.0,DODGX
2017-04-01,176.28591676534708,178.13793844268662,173.09375432635676,177.5050811767578,0.0,DODGX
2017-05-01,178.09140232039337,179.05928412505702,174.87130697264465,177.35618591308594,0.0,DODGX
2017-06-01,178.7521570251244,180.5576283651059,177.7005050099782,179.32916259765625,0.0,DODGX
2017-07-01,180.80409596503836,183.8755423754573,179.20770281139335,183.1380157470703,0.0,DODGX
2017-08-01,183.46472216014268,183.46472216014268,177.8819772473133,181.2054901123047,0.0,DODGX
2017-09-01,181.90567780956496,187.19900512695312,179.19832284667262,187.19900512695312,0.0,DODGX
2017-10-01,189.5527574432232,190.89669641658253,188.5847416446434,189.62794494628906,0.0,DODGX
2017-11-01,189.9850603786902,194.55259704589844,186.72387605351534,194.55259704589844,0.0,DODGX
2017-12-01,195.22925575239603,199.01673795788906,190.56774581050385,191.35719299316406,0.0,DODGX
2018-01-01,194.1757570256627,207.74743765176325,194.1757570256627,202.68984985351562,0.0,DODGX
2018-02-01,203.37740811344275,203.37740811344275,185.75588070661627,194.79739379882812,0.0,DODGX
2018-03-01,192.46166090940255,200.15635809686174,183.3259603738174,185.64285278320312,0.0,DODGX
2018-04-01,182.55200447443497,191.41659470579157,182.55200447443497,187.81210327148438,0.0,DODGX
2018-05-01,188.067504213371,193.96147602780812,185.27662649200397,188.82435607910156,0.0,DODGX
2018-06-01,190.94355840210653,196.40233627350193,189.9501911265935,190.97193908691406,0.0,DODGX
2018-07-01,192.41035894886227,200.4223175048828,192.09709351888444,200.4223175048828,0.0,DODGX
2018-08-01,199.3875954527966,205.2921428092611,198.7990440361143,203.725830078125,0.0,DODGX
2018-09-01,203.09928200613422,206.64960891052945,201.5139796742702,203.44102478027344,0.0,DODGX
2018-10-01,204.58738817385387,205.8346957789974,185.8491818522929,192.10476684570312,0.0,DODGX
2018-11-01,194.16140303930584,199.3029946606648,190.02909730315062,197.46534729003906,0.0,DODGX
2018-12-01,198.75077249106062,198.75077249106062,154.95209809230866,164.54019165039062,0.0,DODGX
2019-01-01,166.01479224637808,179.19239807128906,163.20535284893882,179.19239807128906,0.0,DODGX
2019-02-01,179.72752924431944,184.65838154150094,178.16036082984616,182.51785278320312,0.0,DODGX
2019-03-01,184.38126337945098,186.35934356437346,174.19466076770522,175.322265625,0.0,DODGX
2019-04-01,179.01442374110243,184.92137504783014,178.5149696004287,184.51797485351562,0.0,DODGX
2019-05-01,183.15411198811893,184.79652618106195,170.8695526123047,170.8695526123047,0.0,DODGX
2019-06-01,171.04243675796636,181.73259363526898,171.04243675796636,179.7059783935547,0.0,DODGX
2019-07-01,182.51372926445038,187.48022013243195,181.6537731621014,184.62014770507812,0.0,DODGX
2019-08-01,182.07892783685796,182.07892783685796,170.29076006372503,175.35386657714844,0.0,DODGX
2019-09-01,173.83684856772058,185.88590459416545,173.83684856772058,180.3493194580078,0.0,DODGX
2019-10-01,177.60949500610425,186.7622147546117,172.3100305213288,185.4130859375,0.0,DODGX
2019-11-01,187.82014229001953,193.8863710256684,187.82014229001953,192.88665771484375,0.0,DODGX
2019-12-01,191.16872636339673,197.70083779622072,186.1410279187948,188.06280517578125,0.0,DODGX
