Date,Open,High,Low,Close,Volume,Ticker
2013-12-01,1295.280029296875,1380.239990234375,1290.0400390625,1378.719970703125,0,STEEL
2014-01-01,1380.239990234375,1380.239990234375,1232.1800537109375,1237.43994140625,0,STEEL
2014-02-01,1210.6099853515625,1324.5,1210.6099853515625,1259.0899658203125,0,STEEL
2014-03-01,1233.219970703125,1283.9200439453125,1189.4599609375,1228.199951171875,0,STEEL
2014-04-01,1290.06005859375,1322.0899658203125,1258.489990234375,1291.47998046875,0,STEEL
2014-05-01,1261.27001953125,1300.6800537109375,1258.4000244140625,1297.0699462890625,0,STEEL
2014-06-01,1262.25,1308.9000244140625,1260.5799560546875,1300.2099609375,0,STEEL
2014-07-01,1315.1800537109375,1368.02001953125,1315.1800537109375,1336.1700439453125,0,STEEL
2014-08-01,1328.0999755859375,1365.18994140625,1327.719970703125,1327.719970703125,0,STEEL
2014-09-01,1333.800048828125,1346.6500244140625,1217.93994140625,1341.1199951171875,0,STEEL
2014-10-01,1188.1600341796875,1190.300048828125,1133.300048828125,1144.4000244140625,0,STEEL
2014-11-01,1148.8900146484375,1148.8900146484375,1066.3199462890625,1071.3800048828125,0,STEEL
2014-12-01,1047.949951171875,1062.1300048828125,915.6589965820312,993.1589965820312,0,STEEL
2015-01-01,979.5560302734375,979.5560302734375,879.1400146484375,883.1199951171875,0,STEEL
2015-02-01,900.530029296875,970.4130249023438,900.530029296875,949.9669799804688,0,STEEL
2015-03-01,938.6199951171875,938.6199951171875,859.06298828125,881.1380004882812,0,STEEL
2015-04-01,857.2119750976562,994.97900390625,857.2119750976562,890.6480102539062,0,STEEL
2015-05-01,988.9609985351562,1013.3800048828125,917.5679931640625,927.2960205078125,0,STEEL
2015-06-01,901.3280029296875,937.9019775390625,855.4299926757812,855.4299926757812,0,STEEL
2015-07-01,830.2150268554688,830.2150268554688,735.3989868164062,735.3989868164062,0,STEEL
2015-08-01,731.6119995117188,779.510986328125,625.7630004882812,694.3460083007812,0,STEEL
2015-09-01,665.4180297851562,684.8829956054688,578.2030029296875,581.344970703125,0,STEEL
